,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
2704,9ab808a43287d9bd7e2eefb1ebdfe43b728dd4b9,2016,3127701,Governador Valadares,31,MG,17,M,0,3,1,3127701,Governador Valadares,31,MG,2,0,2,1,0,31043222,3127701,Governador Valadares,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3127701,Governador Valadares,31,MG,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,496.7,540.3,528.9,482.3,BEDAABEDACBBACAEADBEDADCBCDECDACDBABDEBECDDEB,CEACAAEDCEBDEDEAAEBADCEBDBCAABEBDAABCCCCAEDBB,99999DAEECDACACCCECCDBAECAECCAADAEBBEBBDCAECBDDAAB,ABBBEEBCBCECBDDDEDCECAEBCECCCAACBACABCEAACAED,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,120,80,560,C,D,C,B,3,B,A,B,C,A,A,B,B,B,B,A,A,A,B,A,A,B,A,B,A,A,,,,,,,,5,5,5,5,3,2,4,,A,A,A,A,B,A,A,A,A
2705,c2b9674c47483f78cd804f4301f715c647925077,2016,5007406,Rio Verde de Mato Grosso,50,MS,25,M,,3,1,5007406,Rio Verde de Mato Grosso,50,MS,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5007406,Rio Verde de Mato Grosso,50,MS,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,C,D,C,B,5,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,C,I,C,5,5,5,5,4,5,5,5,5,5,3,3,5,B,A,A,D,A,B,C,C,C
2706,c8a7c8bfefab6b6b0403a549bbb22e4e039ebade,2016,5003702,Dourados,50,MS,17,M,0,1,1,5004601,Itaquiraí,50,MS,2,0,2,1,0,50020765,5004601,Itaquiraí,50,MS,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5004601,Itaquiraí,50,MS,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,9bbf3e09785a722b5662c744af0388cb864e0051,031934854425cbe102be6da94980b1e4d9b6e3e2,751.3,725.7,660.4,877.8,EBEECBDCCCBECEDBEEDCAABDEABEBCADBADDECCDDBBEA,DBECAAAAECABECAEDCEDDACCDEDACEADBADBCADBCEEEE,CEDEA99999DBEBEDEBDADEADCAACBBBACEAAAABBAECACCBCAB,DADCCECADECADCBABDBCEEBBCDAABDBCEBDDCACCBAEBB,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,180,200,200,180,200,960,E,F,C,D,4,H,B,C,D,C,B,B,C,B,A,B,A,A,B,A,A,E,A,C,B,A,,,,,,,,0,5,3,4,1,5,0,,D,A,A,A,B,A,A,A,A
2707,0a1d1b2c2f5ef147418e9b7dae6462f361917310,2016,3550308,São Paulo,35,SP,57,F,0,3,1,3550308,São Paulo,35,SP,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3550308,São Paulo,35,SP,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,473.4,544.2,578.6,497.4,BBDECBAEAAECBADBAAEAEBDCEBCDBDBDEDEDAEBDBDCCD,ACBEEEDBDEDDAABEECAECBCAAEECDCACACABCACBDDDEA,99999CCCBBBEBBEEECCDBCDEEDDEEEECCAAEDECDAEABCBDAAB,CAEDEEDEEBEADBEBCCCCCCADCEAAAABCCBEBCCCCEECDC,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,120,120,100,60,520,A,A,A,A,1,B,A,A,B,A,A,B,A,A,A,A,A,A,B,A,A,B,B,B,A,C,E,A,5,5,5,5,5,5,5,1,5,5,3,5,5,A,A,C,A,A,A,B,C,A
2708,5ad711bf225328f25faf79126a37e1b84e507984,2016,2303204,Caririaçu,23,CE,45,M,1,1,1,2303204,Caririaçu,23,CE,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2303204,Caririaçu,23,CE,1,1,1,1,13c66de1e06806125b8e33e8e1e0feb219e7d793,c160b83222d6c25bd763d7f2c3988c92e605fc9a,9bbf3e09785a722b5662c744af0388cb864e0051,031934854425cbe102be6da94980b1e4d9b6e3e2,455.2,566,535.8,375,DAEDCCDECBCDCDBACDCBADDEACAACCDBCDDBBCDEADBCC,BDDDEBACCAEACACABCEDDCCEAABAEBDCAADAAAAAEBBAB,99999ABAAAAADBBBCBDADACCEABDAAEBCABAABEEDACABCAEEE,EABAABBBCBECBBADACECADBDCDEBCBACDBABCEBBCBBAB,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,120,120,120,40,520,B,B,A,A,3,C,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,C,L,B,5,5,5,3,5,5,5,0,5,5,4,5,5,A,A,A,A,A,A,A,B,A
2709,1017f9861ac1579407b28a29dca0bc479bd1c5e2,2016,3144607,Nepomuceno,31,MG,27,F,0,1,1,3169406,Três Pontas,31,MG,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3144607,Nepomuceno,31,MG,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,408.7,464.8,488,393.7,AEAACDCABABBCCBCADADDCCAAEBACCCBBBEAEBBDADDBD,CCEAABAEEADCCECBECBAAECECDEADCBDAADCDDEBDEBDB,99999DBDCEADAABCECCBBCAABBCBCEECAACBDEBDDCDDAECADD,BAEDDCDAAAEEEBCEBACBADDABCADAADEAECDEACBBEEDA,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,180,120,100,120,80,600,B,C,C,B,4,E,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B,B,F,D,4,0,3,3,5,5,5,5,5,5,3,5,,A,A,A,B,A,A,A,A,A
2710,aa97b7c29691c41b63c46bfeb7feedea61828fcf,2016,3522406,Itapeva,35,SP,28,M,0,1,1,3522406,Itapeva,35,SP,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3522406,Itapeva,35,SP,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,408.1,521.4,517.3,437.6,ABCAACDBBDEBCBACBAEDAEBACDAEBABAAEDDBCDAADBDD,CBABEBCDDCC*ACAEDEADAEBAADACDBCBACDADDEEBDDEE,99999BBBAADABEEEBECDABEDCBEADCADAAAAEDBCEEDADACAAE,CABACBDECACBDBBCADCCAABCEDDAECBCCAACABAACDDBA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,140,120,100,140,40,540,E,E,F,F,4,E,A,C,D,B,A,B,A,B,A,B,A,B,D,B,A,C,B,B,B,C,E,E,5,5,5,5,5,5,5,5,5,5,5,5,3,A,A,A,A,A,A,A,C,C
2711,701fcb165613cbdf8688b4c6c5630aaf72eca0cb,2016,1702208,Araguatins,17,TO,48,M,1,2,1,2106706,Mirador,21,MA,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1702208,Araguatins,17,TO,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,A,A,A,A,2,J,A,C,C,B,A,B,A,B,A,B,A,B,C,A,A,C,B,C,B,C,K,E,2,5,5,5,5,5,5,1,3,3,3,5,4,A,B,A,A,A,A,A,A,C
2712,3c8eed7dc3d3ba719c40c10344a330600877beeb,2016,2800308,Aracaju,28,SE,27,F,0,3,1,2800308,Aracaju,28,SE,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2800308,Aracaju,28,SE,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,G,G,E,D,1,A,A,B,C,A,B,B,A,B,A,A,A,B,B,A,A,B,A,B,B,B,J,D,0,0,5,0,0,5,5,0,0,0,0,5,,C,A,A,A,A,D,A,A,A
2713,a78ee7b6af835e8954476e4e66b17a1c7e3a8d2f,2016,1302603,Manaus,13,AM,22,M,0,3,1,1303403,Parintins,13,AM,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1302603,Manaus,13,AM,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,473.6,506.7,392.7,466.4,EDACBCACBDBCBDEADBCDBCDEBCBBADBADDBABEACBCEAE,ACEADBACEEBCBEDABDECBEDDBBDCBDDDDAECEEAAABDCB,99999ABADDAAADACECBDBDCEBAADCBDCBBADEACCCAADBCACDA,DCDBCCCBACACBDBDDCBCEDDBCDBCCCECDBACDBEEDBCCC,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,120,120,120,80,560,H,H,A,A,1,C,A,B,B,A,A,B,A,B,A,A,A,A,B,B,A,B,A,A,A,C,B,D,5,5,5,5,5,5,5,3,5,0,3,5,5,A,A,A,A,A,A,A,B,A
2714,c8f13a897b2f1c7a88799f4a30dc4f454eed39fe,2016,3550308,São Paulo,35,SP,22,F,,1,1,3518800,Guarulhos,35,SP,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3518800,Guarulhos,35,SP,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,A,B,B,C,6,D,A,C,D,B,A,B,A,A,A,B,A,A,B,B,A,E,B,B,B,B,F,D,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,B,A,A,A,A,B
2715,46676ac49076c0a6929b15219e8b019af7c966b4,2016,3201209,Cachoeiro de Itapemirim,32,ES,31,M,1,1,1,3201209,Cachoeiro de Itapemirim,32,ES,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3201209,Cachoeiro de Itapemirim,32,ES,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,B,B,C,F,5,F,A,B,D,B,B,B,A,B,A,A,A,A,C,B,A,E,B,B,B,C,B,D,3,5,5,5,5,3,5,5,5,0,3,5,2,A,A,A,A,A,A,A,C,A
2716,f685f0c2518f66d212f69434a102d993af50723b,2016,2607901,Jaboatão dos Guararapes,26,PE,18,F,0,3,1,2111300,São Luís,21,MA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2607901,Jaboatão dos Guararapes,26,PE,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,E,F,D,B,4,B,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,A,,,,,,,,5,5,0,5,4,3,5,,C,A,A,A,A,D,A,A,A
2717,597209fa3e0598efd375173604aeae7efaae95d6,2016,5002308,Brasilândia,50,MS,37,M,0,1,1,3531803,Monte Mor,35,SP,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5008305,Três Lagoas,50,MS,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,567.5,577.6,584.8,552.7,EBADECADCDBABEBEABDCBBDAADCCDEABCDCECCEDDEADE,EDDCCADDEEBDDBECBABAECAEBAAAAEECDAACDCACAAEBA,CDCEA99999EADEBBBBAACEDCCABDCBACDAEDEACCBEDAADEEAE,EEBAEDBAEBDDDBCEDEAEECBBCAECABDBBBDBEEBBAECAB,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,100,100,120,40,480,C,B,C,A,6,G,A,C,D,B,A,C,C,A,A,A,A,A,B,B,B,D,B,B,B,C,D,C,4,0,5,5,5,5,2,5,5,5,5,5,5,B,D,B,C,A,A,D,A,A
2718,f5ecb90272a0d03fe6f444dd2dc8238326b0c362,2016,3136702,Juiz de Fora,31,MG,24,M,0,1,1,3155405,Rio Novo,31,MG,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3136702,Juiz de Fora,31,MG,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,611.3,621.1,599.8,543.7,EDEECBCCCBDBBDCBEADDABCEEECEACBBBACDECEDBCBBA,DCEDEDAABACBCBAEECEDDACBADEACEDDDCEDCADCCDEEE,99999DABBCAEEBACAACEBDCAACCCDBCADAACCABCABDBBBCADC,CBEDCBCBDBCCDBAACCCBCCCCCCCCCBBBBCCAEECCCBECC,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,100,120,100,120,120,560,E,E,F,B,2,E,A,C,C,B,A,B,A,B,A,B,A,B,C,B,B,C,A,B,B,C,C,E,0,5,5,5,5,5,5,3,5,3,5,5,0,A,A,A,A,A,A,A,A,A
2719,6aae3c9fd8998fae468d2139d7c868b2b4cdeb4c,2016,3304904,São Gonçalo,33,RJ,18,M,0,1,1,3304904,São Gonçalo,33,RJ,2,0,3,1,0,33091781,3304904,São Gonçalo,33,RJ,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3304904,São Gonçalo,33,RJ,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,491.6,592.9,559.4,479.8,DBAADCBCBBBDCAADEDDDABCDAADACEEBBCBDABDACBADA,DDEDBAACEBDBADAAECEADACCEEDBAEBDEABECBDBCEBAE,DCEAA99999DEBEEDAAACBABCBCDADACAEAABCDCDCAEBEBBAEB,CBCEBCCADBEADCDBDEABCCCEABDCEABCEBDCABDEACBAD,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,140,120,100,100,80,540,E,E,D,D,3,M,B,E,E,B,A,D,C,B,A,B,A,B,E,B,B,D,B,D,B,A,,,,,,,,5,5,4,5,5,4,5,,C,A,A,A,B,D,A,A,A
2720,47c39120ceb764b99f0e65e6f26beb8e17a6808b,2016,2927408,Salvador,29,BA,19,F,0,3,1,2927408,Salvador,29,BA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2927408,Salvador,29,BA,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,E,H,D,D,6,H,A,C,D,A,A,C,B,B,B,B,A,A,B,B,A,E,B,B,B,A,,,,,,,,5,5,0,2,0,4,5,,A,A,A,B,A,A,A,A,A
2721,61569b589f24e0c54dde172fc739a5b224a22ac5,2016,2905701,Camaçari,29,BA,20,F,0,3,1,2905701,Camaçari,29,BA,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2905701,Camaçari,29,BA,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,C,E,C,F,4,D,A,B,E,B,A,B,B,B,B,B,A,B,C,A,B,E,A,B,B,B,F,C,2,0,4,5,5,5,0,0,5,5,5,5,,D,A,A,B,A,A,A,B,A
2722,cf61374c1ce65645b3ca3a1d5b1199df0532a552,2016,4106902,Curitiba,41,PR,23,M,0,1,1,4106902,Curitiba,41,PR,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - PR,41,PR,4106902,Curitiba,41,PR,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,E,E,D,D,4,K,A,D,D,B,C,B,B,B,B,B,A,B,C,A,B,E,B,B,B,C,A,D,5,5,5,5,5,4,4,3,4,4,4,5,5,A,A,A,A,D,A,A,C,D
